,date,price,bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,street,statezip,county,country,view_Bay/Lake,view_Mountain/Forest,view_Street,waterfront_No,waterfront_Yes,city_Bellevue,city_Mercer Island,city_others
4013,7/7/2014,538250,3,2.25,2590,2.0,2590,0,23105 Marine View Dr S,WA 98198,King County,USA,0,1,0,1,0,0,0,1
4014,7/7/2014,475000,5,2.5,2510,1.0,1490,1020,12608 NE 134th Pl,WA 98034,King County,USA,0,0,1,1,0,0,0,1
4015,7/7/2014,209950,3,1.5,1180,1.0,1180,0,2601-2667 Alpine St SE,WA 98002,King County,USA,0,0,1,1,0,0,0,1
4016,7/7/2014,410000,3,2.25,1450,2.0,1450,0,1107 216th Ave NE,WA 98074,King County,USA,0,0,1,1,0,0,0,1
4017,7/7/2014,1636000,3,2.5,3110,2.0,2550,560,8240 Fairway Dr NE,WA 98115,King County,USA,0,0,1,1,0,0,0,1
4018,7/7/2014,670000,5,2.5,2860,2.0,2860,0,37927 SE 82nd Pl,WA 98065,King County,USA,0,0,1,1,0,0,0,1
4019,7/7/2014,821000,3,2.75,2760,1.0,1690,1070,6950 93rd Ave SE,WA 98040,King County,USA,0,0,1,1,0,0,1,0
4020,7/7/2014,665000,5,2.0,2800,1.0,1400,1400,7502 132nd Ave NE,WA 98033,King County,USA,0,0,1,1,0,0,0,1
4021,7/7/2014,339000,3,2.5,1450,2.0,1450,0,7621 Orchard Ave SE,WA 98065,King County,USA,0,0,1,1,0,0,0,1
4022,7/7/2014,631500,4,2.0,2530,1.5,1910,620,2900-2998 Fairmount Ave SW,WA 98116,King County,USA,0,0,1,1,0,0,0,1
4023,7/7/2014,570000,3,2.0,1640,1.0,820,820,3209 S Charles St,WA 98144,King County,USA,0,0,1,1,0,0,0,1
4024,7/7/2014,437000,3,1.75,2220,1.0,2220,0,16527 191st Pl NE,WA 98072,King County,USA,0,0,1,1,0,0,0,1
4025,7/7/2014,542500,3,2.5,2040,2.0,2040,0,8511 170th Ct NE,WA 98052,King County,USA,0,0,1,1,0,0,0,1
4026,7/7/2014,229500,3,1.0,1230,1.0,1230,0,1605 21st St NE,WA 98002,King County,USA,0,0,1,1,0,0,0,1
4027,7/7/2014,170500,2,1.0,1060,1.0,820,240,1019 S 22nd Ct,WA 98055,King County,USA,0,0,1,1,0,0,0,1
4028,7/7/2014,391500,3,2.5,1920,2.0,1920,0,955 11th Ct SW,WA 98045,King County,USA,0,0,1,1,0,0,0,1
4029,7/7/2014,296475,3,2.5,1520,2.0,1520,0,24312 226th Ave SE,WA 98038,King County,USA,0,0,1,1,0,0,0,1
4030,7/7/2014,1450000,4,3.25,3770,2.0,2710,1060,410 Wheeler St,WA 98109,King County,USA,0,0,1,1,0,0,0,1
4031,7/7/2014,888550,3,2.5,3540,2.0,3540,0,21837 NE 102nd St,WA 98053,King County,USA,0,0,1,1,0,0,0,1
4032,7/7/2014,1360000,4,3.0,5430,2.0,5430,0,22701 NE 57th Ct,WA 98053,King County,USA,0,0,1,1,0,0,0,1
4033,7/7/2014,328000,3,2.0,2250,1.5,2250,0,1512 10th Ct NW,WA 98001,King County,USA,0,0,1,1,0,0,0,1
4034,7/7/2014,300000,4,2.5,2090,2.0,2090,0,22736 129th Pl SE,WA 98031,King County,USA,0,0,1,1,0,0,0,1
4035,7/7/2014,500000,3,2.5,1720,2.0,1720,0,14020 Meridian Ave N,WA 98133,King County,USA,0,0,1,1,0,0,0,1
4036,7/7/2014,494815,3,2.5,1910,2.0,1910,0,1273 NE Hickory Ln,WA 98029,King County,USA,0,0,1,1,0,0,0,1
4037,7/7/2014,378000,3,2.5,1601,3.0,1536,65,12341 10th Pl NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
4038,7/7/2014,505000,2,2.25,1060,2.0,940,120,2000 Yale Ave E,WA 98102,King County,USA,0,0,1,1,0,0,0,1
4039,7/7/2014,680000,4,2.75,2330,2.0,2330,0,3440 NE Marion Ln,WA 98029,King County,USA,0,0,1,1,0,0,0,1
4040,7/7/2014,351999,3,2.5,2370,2.0,2370,0,25828 243rd Ave SE,WA 98038,King County,USA,0,0,1,1,0,0,0,1
4041,7/7/2014,510000,3,2.5,1420,3.0,1420,0,2252 NW 62nd St,WA 98107,King County,USA,0,0,1,1,0,0,0,1
4042,7/7/2014,1300000,4,2.25,2360,2.0,2360,0,186 34th Ave E,WA 98112,King County,USA,0,0,1,1,0,0,0,1
4043,7/7/2014,374000,2,1.5,1260,2.0,1260,0,2900-2948 S Irving St,WA 98144,King County,USA,0,0,1,1,0,0,0,1
4044,7/7/2014,509900,3,2.5,3030,2.0,3030,0,5221 NE 7th Pl,WA 98059,King County,USA,0,0,1,1,0,0,0,1
4045,7/7/2014,230000,3,1.75,1140,2.0,1140,0,4424-4438 Martin Luther King Jr Way S,WA 98108,King County,USA,0,0,1,1,0,0,0,1
4046,7/8/2014,527700,5,2.5,2820,1.0,1550,1270,15910 SE 42nd Pl,WA 98006,King County,USA,0,0,1,1,0,1,0,0
4047,7/8/2014,438000,2,2.0,1270,3.0,1270,0,848 NE 67th St,WA 98115,King County,USA,0,0,1,1,0,0,0,1
4048,7/8/2014,900000,3,2.5,3180,2.0,3180,0,3004 211th Ave NE,WA 98074,King County,USA,0,0,1,1,0,0,0,1
4049,7/8/2014,1131000,3,2.25,2790,1.0,2790,0,18125 Brittany Dr SW,WA 98166,King County,USA,0,1,0,1,0,0,0,1
4050,7/8/2014,439000,4,2.25,2570,2.0,2570,0,18719 129th Ct NE,WA 98011,King County,USA,0,0,1,1,0,0,0,1
4051,7/8/2014,315000,2,1.0,1080,1.0,720,360,4820 12th Ave S,WA 98108,King County,USA,0,0,1,1,0,0,0,1
4052,7/8/2014,765000,4,4.0,3010,2.0,3010,0,2828 277th Terrace SE,WA 98075,King County,USA,0,0,1,1,0,0,0,1
4053,7/8/2014,332000,3,2.25,2120,1.0,1720,400,27840 38th Pl S,WA 98001,King County,USA,0,0,1,1,0,0,0,1
4054,7/8/2014,600000,3,2.25,1900,1.5,1440,460,17308 167th Ave NE,WA 98072,King County,USA,0,0,1,1,0,0,0,1
4055,7/8/2014,378500,3,2.5,2860,2.0,2860,0,14921 SE Auburn-Black Diamond Rd,WA 98092,King County,USA,0,0,1,1,0,0,0,1
4056,7/8/2014,190000,3,1.0,910,1.0,910,0,2536 S 365th Pl,WA 98003,King County,USA,0,0,1,1,0,0,0,1
4057,7/8/2014,645000,4,2.5,2850,2.0,2850,0,26007 SE 27th St,WA 98075,King County,USA,0,0,1,1,0,0,0,1
4058,7/8/2014,780000,2,2.5,2560,2.0,1690,870,419 25th Ave E,WA 98112,King County,USA,0,0,1,1,0,0,0,1
4059,7/8/2014,370000,3,1.75,1570,2.0,1570,0,43719 SE 142nd St,WA 98045,King County,USA,0,0,1,1,0,0,0,1
4060,7/8/2014,875000,4,3.5,3110,2.0,3110,0,24119 SE 18th Pl,WA 98075,King County,USA,0,1,0,1,0,0,0,1
4061,7/8/2014,1049000,4,3.75,4740,2.0,4740,0,27125-27131 SE 175th Pl,WA 98027,King County,USA,0,0,1,1,0,0,0,1
4062,7/8/2014,479000,3,1.0,1340,1.0,1340,0,14211 SE 37th St,WA 98006,King County,USA,0,0,1,1,0,1,0,0
4063,7/8/2014,245000,4,2.25,2600,1.0,1390,1210,26th Ave SW,WA 98023,King County,USA,0,0,1,1,0,0,0,1
4064,7/8/2014,542000,3,1.75,1070,1.0,1070,0,13820 NE 72nd Pl,WA 98052,King County,USA,0,0,1,1,0,0,0,1
4065,7/8/2014,557500,3,2.25,1820,2.0,1820,0,17213 NE 32nd St,WA 98052,King County,USA,0,0,1,1,0,0,0,1
4066,7/8/2014,480000,2,1.0,1060,1.0,860,200,2342 N 60th St,WA 98103,King County,USA,0,0,1,1,0,0,0,1
4067,7/8/2014,330000,3,2.25,2220,1.0,1330,890,5401 S Fletcher St,WA 98118,King County,USA,0,0,1,1,0,0,0,1
4068,7/8/2014,160000,3,1.0,1350,1.5,1350,0,17052 34th Ave S,WA 98188,King County,USA,0,0,1,1,0,0,0,1
4069,7/8/2014,695500,5,2.75,2510,1.0,1600,910,3312 181st Pl NE,WA 98052,King County,USA,0,0,1,1,0,0,0,1
4070,7/8/2014,235500,5,2.5,2340,1.0,1670,670,30221 8th Ave S,WA 98003,King County,USA,0,0,1,1,0,0,0,1
4071,7/8/2014,326500,3,1.0,1060,1.0,1060,0,4149-4399 19th Ave SW,WA 98106,King County,USA,0,0,1,1,0,0,0,1
4072,7/8/2014,300000,4,2.5,2200,2.0,2200,0,9526 S 221st Pl,WA 98031,King County,USA,0,0,1,1,0,0,0,1
4073,7/8/2014,267000,3,1.0,1400,1.5,1400,0,11520 36th Ave NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
4074,7/8/2014,292600,3,1.5,1520,1.0,1520,0,1012 Lynnwood Ave NE,WA 98056,King County,USA,0,0,1,1,0,0,0,1
4075,7/8/2014,362000,5,3.0,1810,2.0,1810,0,4519 33rd Ave S,WA 98118,King County,USA,0,0,1,1,0,0,0,1
4076,7/8/2014,1087500,2,2.0,2360,1.5,2360,0,3063-3103 84th Ave SE,WA 98040,King County,USA,0,0,1,1,0,0,1,0
4077,7/8/2014,357562,2,1.75,1210,2.0,1210,0,2520 Mulberry Walk NE,WA 98029,King County,USA,0,0,1,1,0,0,0,1
4078,7/8/2014,789900,3,2.5,3420,1.0,1750,1670,14102 SE 42nd St,WA 98006,King County,USA,0,0,1,1,0,1,0,0
4079,7/8/2014,513000,3,2.5,1810,2.0,1810,0,25744 SE 37th St,WA 98029,King County,USA,0,0,1,1,0,0,0,1
4080,7/8/2014,336000,3,2.25,2760,1.0,2760,0,14213 SE 170th St,WA 98058,King County,USA,0,0,1,1,0,0,0,1
4081,7/8/2014,560000,4,2.25,1950,1.0,1330,620,12034 NE 67th St,WA 98033,King County,USA,0,0,1,1,0,0,0,1
4082,7/8/2014,1150000,3,2.5,3830,2.0,3830,0,16123 SE 44th Way,WA 98006,King County,USA,0,0,1,1,0,1,0,0
4083,7/8/2014,410000,4,2.25,2060,1.0,1220,840,15568 11th Ave NE,WA 98155,King County,USA,0,0,1,1,0,0,0,1
4084,7/8/2014,371500,3,1.0,1650,1.0,980,670,9233 25th Ave SW,WA 98106,King County,USA,0,0,1,1,0,0,0,1
4085,7/8/2014,368000,4,1.75,2100,1.0,1030,1070,5901-5909 17th Ave SW,WA 98106,King County,USA,0,0,1,1,0,0,0,1
4086,7/8/2014,650000,4,3.0,3720,1.0,1880,1840,4316 331st Ave NE,WA 98014,King County,USA,0,0,1,1,0,0,0,1
4087,7/8/2014,308950,4,2.5,1920,2.0,1920,0,203 Farrelly St,WA 98022,King County,USA,0,1,0,1,0,0,0,1
4088,7/8/2014,440000,3,2.0,1860,2.0,1860,0,9700 174th Ave SE,WA 98059,King County,USA,0,1,0,1,0,0,0,1
4089,7/8/2014,630000,2,2.5,2290,2.0,2290,0,2598 NE Natalie Way,WA 98029,King County,USA,0,0,1,1,0,0,0,1
4090,7/8/2014,228950,3,1.75,1200,1.0,1200,0,35839 14th Ave SW,WA 98023,King County,USA,0,0,1,1,0,0,0,1
4091,7/8/2014,782000,4,3.5,5270,2.0,3440,1830,18603 E Spring Lake Dr SE,WA 98058,King County,USA,0,0,1,1,0,0,0,1
4092,7/8/2014,245000,3,2.5,1600,2.0,1600,0,11539 SE 221st Pl,WA 98031,King County,USA,0,0,1,1,0,0,0,1
4093,7/8/2014,410000,4,2.5,2560,2.0,2560,0,27645 236th Ct SE,WA 98038,King County,USA,0,0,1,1,0,0,0,1
4094,7/8/2014,427550,2,1.0,880,1.0,880,0,7554 Jones Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
4095,7/8/2014,235000,2,1.0,1020,1.0,1020,0,1712 S Dawson St,WA 98108,King County,USA,0,0,1,1,0,0,0,1
4096,7/8/2014,210000,3,2.0,960,1.0,960,0,13045 6th Pl SW,WA 98146,King County,USA,0,0,1,1,0,0,0,1
4097,7/8/2014,485000,4,2.25,1900,1.0,1370,530,11042 31st Ave SW,WA 98146,King County,USA,0,0,1,1,0,0,0,1
4098,7/8/2014,410000,3,2.0,1320,1.5,1320,0,2200 S Hanford St,WA 98144,King County,USA,0,0,1,1,0,0,0,1
4099,7/8/2014,435000,4,2.75,2230,1.0,1320,910,13362 3rd Ave NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
4100,7/8/2014,300000,3,1.0,1150,1.0,1150,0,16940 NE 16th Pl,WA 98008,King County,USA,0,0,1,1,0,1,0,0
4101,7/8/2014,455000,4,3.5,3440,2.0,3440,0,21625 4th Ave S,WA 98198,King County,USA,0,0,1,1,0,0,0,1
4102,7/8/2014,210000,3,1.0,1070,1.0,1070,0,11247 11th Ave SW,WA 98146,King County,USA,0,0,1,1,0,0,0,1
4103,7/8/2014,1050000,4,2.75,2250,1.5,1500,750,2052 Boyer Ave E,WA 98112,King County,USA,0,0,1,1,0,0,0,1
4104,7/8/2014,458400,4,2.5,1910,1.0,1910,0,105 NW 178th St,WA 98177,King County,USA,0,0,1,1,0,0,0,1
4105,7/8/2014,390000,3,1.75,1180,1.0,1180,0,16714 NE 158th St,WA 98072,King County,USA,0,0,1,1,0,0,0,1
4106,7/8/2014,148226,3,1.0,1400,1.0,1400,0,11626-11630 SE 323rd Pl,WA 98092,King County,USA,0,0,1,1,0,0,0,1
4107,7/8/2014,711600,4,3.0,3580,2.5,2370,1210,15502 SE 18th St,WA 98007,King County,USA,0,0,1,1,0,1,0,0
4108,7/8/2014,819000,3,2.75,3176,2.0,2726,450,401 S 289th St,WA 98003,King County,USA,0,1,0,1,0,0,0,1
4109,7/8/2014,613000,2,2.0,1170,1.5,1170,0,2425 Westview Dr W,WA 98119,King County,USA,0,0,1,1,0,0,0,1
4110,7/8/2014,592350,2,2.0,1570,1.0,1570,0,Adair Creek Trail,WA 98053,King County,USA,0,0,1,1,0,0,0,1
4111,7/8/2014,232000,3,1.5,1460,1.0,1460,0,31605-31625 51st Ave S,WA 98001,King County,USA,0,0,1,1,0,0,0,1
4112,7/8/2014,250000,3,1.75,1140,1.0,1140,0,1705 Douglas Ct,WA 98354,Pierce County,USA,0,0,1,1,0,0,0,1
4113,7/8/2014,115000,1,2.0,1150,1.0,1150,0,34215 40th Ave S,WA 98001,King County,USA,0,0,1,1,0,0,0,1
4114,7/8/2014,1115000,4,2.5,3180,1.0,2390,790,3108 142nd Pl NE,WA 98007,King County,USA,0,0,1,1,0,1,0,0
4115,7/8/2014,585000,4,2.5,2630,2.0,2630,0,3505 Monterey Ct NE,WA 98056,King County,USA,0,0,1,1,0,0,0,1
4116,7/8/2014,580000,3,2.25,1940,1.0,1520,420,1130 Oak Hill Pl NW,WA 98027,King County,USA,0,0,1,1,0,0,0,1
4117,7/8/2014,165000,1,1.0,850,1.0,850,0,3510 S Holly St,WA 98118,King County,USA,0,0,1,1,0,0,0,1
4118,7/8/2014,430000,3,2.0,1550,1.0,830,720,6537 36th Ave SW,WA 98126,King County,USA,0,0,1,1,0,0,0,1
4119,7/8/2014,383000,3,2.25,2090,1.0,2090,0,608 Riverside Dr SE,WA 98045,King County,USA,0,0,1,1,0,0,0,1
4120,7/8/2014,1195000,4,3.5,3960,2.0,2850,1110,2905 25th Ave W,WA 98199,King County,USA,0,0,1,1,0,0,0,1
4121,7/8/2014,201500,3,1.0,1320,1.5,1320,0,4207 SW Manning St,WA 98116,King County,USA,0,0,1,1,0,0,0,1
4122,7/8/2014,690000,4,2.5,3220,2.0,3220,0,16831 NE 176th St,WA 98072,King County,USA,0,0,1,1,0,0,0,1
4123,7/8/2014,325000,2,1.0,800,1.0,800,0,7354 27th Ave SW,WA 98126,King County,USA,0,0,1,1,0,0,0,1
4124,7/8/2014,375000,3,1.75,1660,1.0,1130,530,13300 NE 186th St,WA 98072,King County,USA,0,0,1,1,0,0,0,1
4125,7/8/2014,600000,4,2.5,2250,2.0,2250,0,12362 76th Ct NE,WA 98034,King County,USA,0,0,1,1,0,0,0,1
4126,7/8/2014,340000,3,2.25,2120,1.0,2120,0,1310 G St SE,WA 98002,King County,USA,0,0,1,1,0,0,0,1
4127,7/8/2014,890000,4,2.75,2310,3.0,2310,0,1602 32nd Ave,WA 98122,King County,USA,0,0,1,1,0,0,0,1
4128,7/8/2014,415000,4,1.75,1920,2.0,1920,0,7209 SE 70th St,WA 98056,King County,USA,0,0,1,1,0,0,0,1
4129,7/8/2014,255000,3,1.75,1550,1.0,1050,500,22821 SE 288th St,WA 98010,King County,USA,0,0,1,1,0,0,0,1
4130,7/8/2014,530000,2,2.5,1785,2.0,1595,190,1600-1718 107th Ave SE,WA 98004,King County,USA,0,0,1,1,0,1,0,0
4131,7/8/2014,468000,3,1.5,1830,1.0,1830,0,12000-12098 SE 71st Pl,WA 98056,King County,USA,0,0,1,1,0,0,0,1
4132,7/8/2014,970000,5,2.75,3500,2.0,2950,550,5433 37th Ave SW,WA 98126,King County,USA,0,1,0,1,0,0,0,1
4133,7/8/2014,599000,3,2.0,2560,1.0,1330,1230,16604 NE 42nd Ct,WA 98052,King County,USA,0,0,1,1,0,0,0,1
4134,7/8/2014,399500,4,1.75,1360,1.5,1360,0,5048 35th Ave SW,WA 98126,King County,USA,0,0,1,1,0,0,0,1
4135,7/8/2014,2458000,4,5.25,6500,2.0,5180,1320,2205 78th Ave NE,WA 98039,King County,USA,0,0,1,1,0,0,0,1
4136,7/8/2014,1205000,4,3.5,3150,2.0,3150,0,4908 32nd Ave NE,WA 98105,King County,USA,0,0,1,1,0,0,0,1
4137,7/8/2014,325000,2,1.0,810,1.0,810,0,3620 SW Holden St,WA 98126,King County,USA,0,0,1,1,0,0,0,1
4138,7/8/2014,1135250,5,4.0,7320,2.0,7320,0,19100 SE 174th St,WA 98058,King County,USA,0,0,1,1,0,0,0,1
4139,7/8/2014,568000,4,1.75,2790,1.0,1450,1340,2714 SW 164th Pl,WA 98166,King County,USA,0,1,0,1,0,0,0,1
4140,7/8/2014,517000,2,1.5,1920,1.0,960,960,1103 26th Ave,WA 98122,King County,USA,0,0,1,1,0,0,0,1
4141,7/8/2014,469950,4,2.75,2530,2.0,2530,0,15200 287th Ave NE,WA 98019,King County,USA,0,0,1,1,0,0,0,1
4142,7/8/2014,1675000,3,2.5,3490,2.0,2150,1340,Burke-Gilman Trail,WA 98125,King County,USA,1,0,0,0,1,0,0,1
4143,7/8/2014,2180000,6,2.75,4710,2.0,3690,1020,4530 51st Ave NE,WA 98105,King County,USA,0,0,1,1,0,0,0,1
4144,7/8/2014,623000,3,1.75,2050,1.0,2050,0,4009 97th Ave SE,WA 98040,King County,USA,0,0,1,1,0,0,1,0
4145,7/8/2014,720000,4,2.25,2410,2.0,2410,0,16451 NE 18th St,WA 98008,King County,USA,0,0,1,1,0,1,0,0
4146,7/8/2014,205000,3,1.0,1180,1.0,1180,0,30105 10th Ave S,WA 98003,King County,USA,0,0,1,1,0,0,0,1
4147,7/8/2014,148000,2,1.0,630,1.0,630,0,7760 10th Ave SW,WA 98106,King County,USA,0,0,1,1,0,0,0,1
4148,7/8/2014,950000,3,2.5,3480,1.0,1750,1730,10323 Valmay Ave NW,WA 98177,King County,USA,0,0,1,1,0,0,0,1
4149,7/8/2014,405000,3,1.5,1010,1.5,1010,0,12500-12578 10th Ave NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
4150,7/8/2014,293000,3,2.25,1910,2.0,1910,0,19358 114th Pl SE,WA 98031,King County,USA,0,0,1,1,0,0,0,1
4151,7/8/2014,550000,3,3.5,2490,2.0,1720,770,320 NW Boulder Pl,WA 98027,King County,USA,0,0,1,1,0,0,0,1
4152,7/8/2014,435000,4,2.5,2150,2.0,2150,0,1356 Elma Pl NE,WA 98059,King County,USA,0,0,1,1,0,0,0,1
4153,7/8/2014,355000,4,2.75,3000,2.0,3000,0,22710 SE 268th Pl,WA 98038,King County,USA,0,0,1,1,0,0,0,1
4154,7/8/2014,673000,3,2.75,2830,2.0,2830,0,24588-24638 SE Issaquah-Fall City Rd,WA 98029,King County,USA,0,0,1,1,0,0,0,1
4155,7/8/2014,449990,4,2.5,2680,2.0,2680,0,13800 453rd Ave SE,WA 98045,King County,USA,0,0,1,1,0,0,0,1
4156,7/8/2014,249000,2,1.5,1090,2.0,1090,0,13124 113th Pl NE,WA 98034,King County,USA,0,0,1,1,0,0,0,1
4157,7/8/2014,380000,4,2.5,1984,1.0,1564,420,26856 12th Ave S,WA 98198,King County,USA,0,0,1,1,0,0,0,1
4158,7/8/2014,760005,4,2.75,3090,2.0,3090,0,384 218th Pl SE,WA 98074,King County,USA,0,0,1,1,0,0,0,1
4159,7/8/2014,674600,4,2.5,2610,2.0,2610,0,922 N 91st St,WA 98103,King County,USA,0,0,1,1,0,0,0,1
4160,7/8/2014,812000,4,3.5,3370,2.0,2750,620,2154 NE Morgan Ln,WA 98029,King County,USA,0,0,1,1,0,0,0,1
4161,7/8/2014,333490,4,2.5,2250,2.0,2250,0,29024 121st Way SE,WA 98092,King County,USA,0,0,1,1,0,0,0,1
4162,7/8/2014,320000,3,3.25,1450,2.0,1180,270,5107 Puget Blvd SW,WA 98106,King County,USA,0,0,1,1,0,0,0,1
4163,7/8/2014,999000,4,2.5,3130,2.0,3130,0,9006 116th Ave NE,WA 98033,King County,USA,0,0,1,1,0,0,0,1
4164,7/8/2014,810000,2,2.75,2700,1.0,2700,0,22857 NE 138th Ct,WA 98053,King County,USA,0,0,1,1,0,0,0,1
4165,7/9/2014,399950,5,2.75,1970,1.0,1320,650,1770 19th Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
4166,7/9/2014,550000,3,2.0,1970,2.0,1270,700,3608 34th Ave SW,WA 98126,King County,USA,0,1,0,1,0,0,0,1
4167,7/9/2014,290000,3,1.5,1950,1.0,1950,0,1020 S 299th Pl,WA 98003,King County,USA,0,0,1,1,0,0,0,1
4168,7/9/2014,232500,3,1.5,1940,1.0,1140,800,450 S 305th St,WA 98003,King County,USA,0,0,1,1,0,0,0,1
4169,7/9/2014,1355000,4,3.5,3550,1.0,2260,1290,15317 SE 58th St,WA 98006,King County,USA,0,1,0,1,0,1,0,0
4170,7/9/2014,565000,3,2.5,2500,2.0,2500,0,12440 NE 160th St,WA 98072,King County,USA,0,0,1,1,0,0,0,1
4171,7/9/2014,749950,4,2.75,2910,1.0,2210,700,821 NW 175th St,WA 98177,King County,USA,0,0,1,1,0,0,0,1
4172,7/9/2014,720500,4,2.5,3350,2.0,3350,0,22720 NE 46th St,WA 98053,King County,USA,0,0,1,1,0,0,0,1
4173,7/9/2014,507000,3,1.75,2140,1.0,1490,650,17295-17403 SE 192nd Dr,WA 98058,King County,USA,0,0,1,1,0,0,0,1
4174,7/9/2014,989000,5,4.5,4030,2.0,4030,0,25758 SE 31st Pl,WA 98075,King County,USA,0,0,1,1,0,0,0,1
4175,7/9/2014,463000,4,2.5,1980,2.0,1980,0,12812 130th Ct NE,WA 98034,King County,USA,0,0,1,1,0,0,0,1
4176,7/9/2014,310000,3,1.5,1460,1.0,1460,0,19539 4th Ave S,WA 98148,King County,USA,0,0,1,1,0,0,0,1
4177,7/9/2014,284000,4,1.75,1880,1.0,1130,750,10000-10026 S 100th St,WA 98168,King County,USA,0,0,1,1,0,0,0,1
4178,7/9/2014,737500,3,1.75,2320,2.0,2320,0,8038 42nd Ave NE,WA 98115,King County,USA,0,0,1,1,0,0,0,1
4179,7/9/2014,569000,3,3.25,2220,1.5,1770,450,4123 13th Ave S,WA 98108,King County,USA,0,0,1,1,0,0,0,1
4180,7/9/2014,700000,3,1.0,1410,2.0,1410,0,1122A 23rd Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
4181,7/9/2014,660000,3,1.0,1240,1.0,1240,0,768 N 75th St,WA 98103,King County,USA,0,0,1,1,0,0,0,1
4182,7/9/2014,275000,4,2.0,2030,2.0,2030,0,3515 S 137th St,WA 98168,King County,USA,0,0,1,1,0,0,0,1
4183,7/9/2014,570000,6,3.75,4000,2.0,3080,920,16638 SE 167th St,WA 98058,King County,USA,0,1,0,1,0,0,0,1
4184,7/9/2014,150000,3,0.75,490,1.5,490,0,11881 Tye River Rd NE,WA 98288,King County,USA,0,0,1,1,0,0,0,1
4185,7/9/2014,356000,3,2.5,1590,2.0,1590,0,7828 Douglas Ave SE,WA 98065,King County,USA,0,0,1,1,0,0,0,1
4186,7/9/2014,610000,3,2.5,2630,2.0,2630,0,9954 227th Way NE,WA 98053,King County,USA,0,0,1,1,0,0,0,1
4187,7/9/2014,498800,2,1.75,1350,1.0,1350,0,12412 243rd Terrace NE,WA 98053,King County,USA,0,0,1,1,0,0,0,1
4188,7/9/2014,226550,3,1.0,990,1.0,990,0,9025 15th Ave SW,WA 98106,King County,USA,0,0,1,1,0,0,0,1
4189,7/9/2014,692500,4,2.75,3710,2.0,3710,0,7313 Chanticleer Ave SE,WA 98065,King County,USA,0,0,1,1,0,0,0,1
4190,7/9/2014,250000,3,1.0,990,1.0,990,0,20824-20836 Occidental Ave S,WA 98198,King County,USA,0,0,1,1,0,0,0,1
4191,7/9/2014,660000,4,2.5,2510,2.0,2510,0,22518 SE 15th Pl,WA 98075,King County,USA,0,0,1,1,0,0,0,1
4192,7/9/2014,295000,2,1.0,800,1.0,800,0,108 N 183rd St,WA 98133,King County,USA,0,0,1,1,0,0,0,1
4193,7/9/2014,154950,4,1.0,1600,1.0,1600,0,3516 O St SE,WA 98002,King County,USA,0,0,1,1,0,0,0,1
4194,7/9/2014,409124,5,3.25,3320,2.0,2480,840,14014 SE 236th Pl,WA 98042,King County,USA,0,0,1,1,0,0,0,1
4195,7/9/2014,287000,5,1.5,1730,1.0,1010,720,1724 Edmonds Way SE,WA 98058,King County,USA,0,0,1,1,0,0,0,1
4196,7/9/2014,810000,4,1.75,2000,1.0,1000,1000,1322 Alki Ave SW,WA 98116,King County,USA,1,0,0,1,0,0,0,1
4197,7/9/2014,525000,4,2.75,2910,1.0,1640,1270,14812 104th Ave NE,WA 98011,King County,USA,0,0,1,1,0,0,0,1
4198,7/9/2014,525000,4,1.75,1710,1.0,1710,0,3834 136th Ave SE,WA 98006,King County,USA,0,0,1,1,0,1,0,0
4199,7/9/2014,275000,3,1.0,1200,1.0,1200,0,9246 30th Ave SW,WA 98126,King County,USA,0,0,1,1,0,0,0,1
4200,7/9/2014,583000,3,2.5,2600,2.0,2600,0,1007 N 29th St,WA 98056,King County,USA,0,0,1,1,0,0,0,1
4201,7/9/2014,237950,2,1.75,1460,1.0,1460,0,26231 187th Pl SE,WA 98042,King County,USA,0,0,1,1,0,0,0,1
4202,7/9/2014,1065000,4,3.75,4260,2.0,4260,0,7811 126th Ave NE,WA 98033,King County,USA,0,0,1,1,0,0,0,1
4203,7/9/2014,679000,4,2.75,2100,1.5,1780,320,5519 31st Ave NE,WA 98105,King County,USA,0,0,1,1,0,0,0,1
4204,7/9/2014,1465000,6,4.5,4230,2.0,2360,1870,1206 9th Ave W,WA 98119,King County,USA,0,1,0,1,0,0,0,1
4205,7/9/2014,410000,3,1.75,1660,1.0,830,830,1919 42nd Ave SW,WA 98116,King County,USA,0,0,1,1,0,0,0,1
4206,7/9/2014,306000,3,1.0,1450,1.0,1010,440,10606 NE 143rd Pl,WA 98034,King County,USA,0,0,1,1,0,0,0,1
4207,7/9/2014,215000,4,1.5,1860,1.5,1860,0,1730 Washington Ave,WA 98022,King County,USA,0,0,1,1,0,0,0,1
4208,7/9/2014,594950,4,2.5,2720,2.0,2720,0,2201 223rd Pl NE,WA 98074,King County,USA,0,0,1,1,0,0,0,1
4209,7/9/2014,1250000,4,2.5,2920,1.0,2030,890,2440 Magnolia Blvd W,WA 98199,King County,USA,0,1,0,1,0,0,0,1
